TCM_ID,SMILES
MOL007746,CC1=C2C[C@@H]3[C@@](C)(C=C2OC1=O)[C@@H]1C[C@@H]1[C@]3(O)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL000579,Oc1ccc(O)cc1
MOL005281,CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(C)CC[C@@H](O)C(C)(C)[C@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
MOL002544,O=C(CCc1ccccc1)C[C@H](O)CCc1ccccc1
MOL010980,C[C@@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O[C@@H]3[C@@H](O[C@@H]4CC[C@@]5(C)[C@H](CC[C@]6(C)[C@H]5CC[C@]57OC[C@@]8(CC[C@](C)(C(=O)O)C[C@@H]85)[C@@H](O)C[C@@]76C)C4(C)C)OC[C@H](O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@H]3O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O
MOL008149,*C(=O)OC[C@@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(*)=O
MOL004886,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C=CC4=C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
MOL002051,O=c1c(O[C@@H]2O[C@H]([C@@H](O)CO)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
MOL005794,C=C1[C@H](O)C[C@@]2(C(C)C)C[C@@H]12
MOL011387,C=C[C@H](O)C#CC#C/C=C/[C@H](O)CCCCCCC
MOL012952,O=C1CCC2=C1NCOC2
MOL007253,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12
MOL000596,C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C
MOL002401,C=C1[C@H]([C@H](C)CC/C=C(/C)C(=O)O)CC[C@@]2(C)C3=C(C[C@@H]12)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3
MOL013210,COc1cc(O)c2c(=O)cc(C)oc2c1
MOL006911,CO[C@@H]1C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4CC5=CC[C@H](OC(=O)c6ccoc6C)[C@@H](CC(=O)O)[C@]5(C)C[C@@H]4O)C[C@H]3OC)C[C@H]2OC)O[C@H](C)[C@H]1O
MOL007603,SCCCS
MOL002952,C=CC[C@@H](C)/C=C(\C)C=O
MOL004185,COC[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@@H]1C3
MOL003640,CC1(C)C[C@@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)[C@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O
MOL010596,C/C=C(\C)CO
MOL012051,COc1cc(CCNC(=O)/C=C\c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O
MOL001387,CC1(C)CCC[C@]2(C)OC(=O)C=C12
MOL006442,O=C1c2ccc(O)c(O)c2O[C@@H]1c1ccc(O)c(O)c1
MOL003210,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(=O)c3ccoc3)[C@]3(OC2(C)C)[C@@H](C)CC[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1cccnc1
MOL012401,C[C@@H]1CCC=C2[C@@H](OO)C[C@@H]3[C@@H](C3(C)C)[C@]21C
MOL006012,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@H](O)[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]6O)[C@@H](O)[C@@H](O)[C@H]5O)C(CO)(CO)[C@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O
MOL009488,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO
MOL010353,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](O[C@H]3[C@H](O[C@@H]4CC[C@]5(C)[C@H](CC[C@]6(C)[C@@H]5CC=C5[C@H]7CC(C)(C)CC[C@]7(C(=O)O)CC[C@]56C)[C@]4(C)CO)OC[C@H](O)[C@@H]3O)[C@@H]2O)OC[C@@H]1OC(C)=O
MOL005852,O=C(C[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H](O)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
MOL004740,O=C1CCNC(=O)N1
MOL003085,C[C@H](Br)C(=O)OCCc1ccccc1
MOL001542,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1[C@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O
MOL006287,CC1=C[C@@H]2[C@H](CC1)C(C)=CC[C@@H]2C(C)C
MOL012694,CC(C)=CCC[C@@]1(C)C=Cc2cc([C@H]3CC(=O)c4c(O)cc(O)cc4O3)c(O)cc2O1
MOL009172,COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)C[C@H]3N(C)CC2
MOL010703,CCCCCOC(C)=O
MOL011811,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1
MOL004310,C=C1Cc2occ(C)c2C(=O)[C@]2(O)[C@@H](C)CC[C@@H]12
MOL001112,C=C[C@]1(C)CC2=C(C[C@@]1(C)C(=C)C)C(C)=CC2
MOL009522,CCCCCCCCCCC[C@@H](O)[C@H](C)CCCCCCCCCCCCCCCCCC(=O)O
MOL008299,CC(=O)c1ccc(O)c(C[C@H](O)C(C)(C)O)c1
MOL011542,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@@H]5O[C@@H]5[C@@]5(O)C[C@@H](O)C[C@H](O)[C@]5(C)[C@H]4CC[C@]23C)C1
MOL003986,CCC1=CC(=O)CC1
MOL002694,COC1=CC(=C/C=C/C=C2C=C(OC)C(=O)C(OC)=C2)C=C(OC)C1=O
MOL005151,C=C[C@](C)(CCC=C(C)C)OC(C)=O
MOL007496,CC(=O)[C@@H]1CC[C@H](C)CC1=O
MOL009871,CC(C)=CCC[C@](C)(O)[C@@H]1CC[C@@]2(C)[C@H]1[C@@H](O)C[C@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]3CC[C@]12C
MOL013085,CC1=CCC2=C(C)CCC3=C(C)C(=O)O[C@@H]3[C@@H]12
MOL008763,CC1(C)CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@@H](O)[C@](C)(CO)[C@H]5CC[C@@]43C)[C@H]2C1
MOL005501,c1ccc2cc3ccccc3cc2c1
MOL001811,C=C[C@@H]1CNC(=S)O1
MOL000703,CCCCCC(C)=O
MOL008333,CCCCCCC[C@@H](C)CCCC/C=C\OC(C)=O
MOL000216,COc1cc2ccc(=O)oc2cc1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
MOL009934,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(C)CC[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C
MOL008626,O=C1OC[C@H]2O[C@@H](O)[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C@H]3[C@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O
MOL011407,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@H]1[C@H](O)C[C@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
MOL005014,COc1cc(/C=C/C(=O)OC[C@]2(O)CO[C@@H](O[C@@H]3[C@@H](Oc4ccc(/C=C\C(=O)c5ccc(O)cc5O)cc4)O[C@@H](CO)[C@@H](O)[C@@H]3O)[C@@H]2O)ccc1O
MOL007029,CC1=CC(=O)[C@@H]2C[C@@]1(O)OC=C2CO
MOL003969,N[C@@H](CO)C(=O)O
MOL001954,O=c1ccc2cc3ccoc3c(O)c2o1
MOL000646,C=C[C@@H]1C2=CCOC(=O)C2=CO[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL007183,CCCCOC(=O)C[C@@H](O)C(=O)OCCCC
MOL008276,CCCCCC(O)CCCCC
MOL011057,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC
MOL005444,COc1cc(O)cc(CCc2cccc(O)c2)c1
MOL002381,CC(=O)c1c(C)cc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c2c1O
MOL007479,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
MOL001407,CC(/C=C/C=C(\C)C(=O)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
MOL009037,O=C(O)C1=CO[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
MOL010216,O=C1C=CCCC1
MOL005917,C=C(C)[C@@H]1CC[C@H](C)[C@H]2CCC(C)=C2C1
MOL006638,COc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4
MOL004605,CCCCCCCCC[C@H](C)CC
MOL007880,Oc1cc(O)cc([C@@H]2C[C@H](O)c3c(O)cc(O)cc3O2)c1
MOL006792,Cc1cc(O)c(O)c(O)c1C(=O)O[C@@H](CC(=O)O)C(=O)O
MOL001057,Cc1ccc([C@H](C)C/C=C/C(C)(C)C)cc1O
MOL009467,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@H](COC(=O)C[C@](C)(O)CC(=O)O)CO2
MOL012381,CC(C)(C)c1ccc2c(c1)C(C)(C)CC2=O
MOL010646,CC[C@@H](C)C(=O)O[C@@H]1OC[C@@]23[C@H]4C(=O)[C@H](O)[C@@]5(C)[C@H](c6ccoc6)C[C@H]6O[C@]65[C@]4(C)[C@H](O)C[C@H]2[C@]1(C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3O
MOL011954,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
MOL003590,O=c1ccc2ccc3occc3c2o1
MOL006268,COc1ccc2c(OC)c(CC=C(C)C)c(=O)[nH]c2c1OC
MOL004255,C/C1=C\CC[C@@H](C)C(=O)C[C@@H](C(C)C)C(=O)C1
MOL010996,CC/C=C/C(C)=O
MOL011684,Nc1nc(=O)c2c([nH]1)N/C(=C\C(=O)C(=O)O)C(=O)N2
MOL005297,CCCCC(CCCC)CC(C)C
MOL002552,COc1c2ccoc2c(O)c2oc(=O)ccc12
MOL000095,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
MOL007750,CC(=O)O[C@@]1(C)C[C@@H](O)[C@]2(O)C=CO[C@@H](O)[C@@H]21
MOL006842,O=C(O)CC(=O)OC[C@@H]1O[C@@H](Oc2cc(O)cc3[o+]c(-c4cc(O)c(O)c(O)c4)c(O[C@H]4O[C@@H](COC(=O)/C=C/c5ccc(O)cc5)[C@@H](O)[C@H](O)[C@@H]4O)cc23)[C@@H](O)[C@@H](O)[C@@H]1O
MOL013343,COc1ccc(OC)c(-c2coc3cc4c(c(OC)c3c2=O)OCO4)c1
MOL002102,CCC/C=C1\OC(=O)C2=C1CC[C@H]1[C@H]3C=C4C(=O)O/C(=C/CCC)[C@@]4(CC3)[C@@H]21
MOL007300,O=C(OC[C@@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
MOL012801,COC(=O)CCC(=O)O
MOL003343,OCC[C@]12CC[C@](O)(CC1)O2
MOL004486,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL006141,Cc1ccc2c(c1)C(=O)c1cc(O)c(CO)c(O)c1C2=O
MOL001684,Nc1ccc2cnccc2c1
MOL000996,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC(=O)[C@@]4(C)CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
MOL012552,C[C@@H]1CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@]5(C)[C@H](O)[C@@H](O)[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
MOL003713,C=C1CC[C@@H]2C(C(=O)OC)=CO[C@@H](O)[C@H]12
MOL002801,COc1cc(C(C)=O)ccc1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL006511,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C[C@@H](O)C4=C5[C@]6(CC[C@](C)(OC6=O)[C@@]5(C)O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
MOL012102,COc1c(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc2c(c1O)C(=O)C[C@H](c1ccccc1)O2
MOL004039,Cc1ccc2c(c1)C(=O)CC[C@@H]2C
MOL006004,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)[C@@]34CCC(C)(C)C[C@@H]3C3=CC[C@H]5[C@]6(C)C[C@@H](O)[C@@H](O[C@H]7O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]7O)[C@](C)(CO)[C@@H]6CC[C@]5(C)[C@@]3(C)C[C@@H]4O)OC[C@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O[C@H]2OC[C@@](O)(CO)[C@@H]2O)[C@H]1O
MOL012417,Cc1ccccn1
MOL008919,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)[C@@H]2C=C3C(C)(C)C[C@H](O)C[C@@]3(C)O2)C(C)(C)C[C@@H](O)C1
MOL003206,C=C1C(=O)O[C@H]2[C@H]1CC[C@@](C)(O)[C@]13O[C@H]1[C@H]1O[C@@]1(C)[C@H]23
MOL004469,CN1CCCCC1=O
MOL001391,CC(=O)/C=C/C1=C(C)C(=O)CCC1(C)C
MOL006454,COc1ccc2c(c1)C(=O)c1c(O)cc(C)cc1C2=O
MOL012047,CC(=O)OC(C)(C)[C@H]1O[C@@]23O[C@@H]1C[C@@H](C)[C@@H]2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](OC(=O)O[C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)C(C)(C)[C@@H]5CC[C@H]4[C@]1(C)[C@H]3O
MOL010580,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1
MOL004193,COc1ccc2c(c1O)CN1CCc3ccc(OC)c(O)c3[C@@H]1C2
MOL003656,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12
MOL002944,C=C[C@@]1(C)CC[C@H](O)C(C)(C)O1
MOL000979,CO[C@@H]1C[C@@H](C)[C@@H]2c3occ(C)c3C(=O)C=C(C)[C@H]21
MOL007615,CCC[C@@H](C)CC
MOL005628,CO[C@@H]1C[C@@H](O[C@H]2[C@H](O)C[C@@H](O[C@@H]3[C@@H](C)O[C@H](O[C@H]4CC[C@@]5(C)C(=C[C@@H](O)[C@H]6C(=O)O[C@@H]7CO[C@]8(C)OC=C(CC[C@@H]65)[C@H]78)C4)C[C@H]3OC)O[C@@H]2C)O[C@H](C)[C@@H]1O
MOL013206,C[C@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H]1O
MOL002417,COc1cc2c3c(c1OC)-c1c(ccc(O)c1O)C[C@H]3[N+](C)(C)CC2
MOL007245,COc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O
MOL005278,CCCCCCCCCCCC(C)C
MOL000580,CC[C@H](C)C(=O)OC[C@@](C)(OC)c1ccc(C)cc1O
MOL012944,CC[C@H](C)[C@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C)C(=O)N1CC[C@@H]2Oc3ccc(c(OC)c3)/C=C\NC(=O)[C@@H]3CCCN3C(=O)[C@H]21
MOL010979,CC(C)CC(C)(C)O
MOL011391,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCC[C@@H](O)CO[P@@](=O)([O-])OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
MOL002047,CC1(C)O[C@H]1[C@@H]1C[C@H]([C@@H]2CC[C@@H]3C4=CC[C@H]5C(C)(C)C(=O)CC[C@@]5(C)[C@H]4CC[C@]32C)[C@H](O)O1
MOL005782,COc1c(O)ccc2c1CCc1cc(Oc3c(O)cc(OC)c4c3ccc3cc(O)ccc34)ccc1-2
MOL004890,CC[C@H](C)CC(C)C
MOL001846,C[C@H]1CCCc2c1ccc1c2CCCC1
MOL000754,C[C@@H]1O[C@H](O[C@H]2[C@@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@]5(C)[C@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]45C)C3(C)C)OC[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@@H]2O)[C@H]1O
MOL007091,Cc1cccc2c3c(ccc12)C(=O)C(C(C)C)=C(O)C3=O
MOL002769,C=C1[C@H]2CC[C@H](C2)[C@]1(C)CC/C=C(/C)CO
MOL008364,CNC(=S)NC
MOL011145,Nc1ncnc2c1ncn2[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
MOL005556,COc1ccc2cccc(C(C)(C)C)c2c1
MOL002293,O=C(O)c1cc(O)c2c(c1)[C@H]([C@@H]1c3cccc(O)c3C(=O)c3c(O)cc(CO)cc31)c1cccc(O)c1C2=O
MOL000304,CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL002339,CC(C)=CC(=O)C/C(C)=C\CC/C(C)=C/CO
MOL009826,CCCC[C@@H](C)C[C@@H](C)CCCC
MOL008734,C=CCCC
MOL011515,CC1=C(CO)C(=O)O[C@H]([C@H](C)[C@H]2CC[C@H]3C4=C[C@H](O)[C@@]5(O)C[C@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O)C[C@H](O)[C@@]5(C)[C@H]4CC[C@@]23C)C1
MOL005106,COc1cc2c(cc1O)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4
MOL007992,COc1cc(O)cc2ccc3cc(O)ccc3c12
MOL006680,[H]/N=C(\N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H]2Cc3c([nH]c4cc(ccc34)C(=C(C)C)[C@H](NC(=O)[C@@H]3CCC(=O)N3)C(=O)N[C@H](CC(C)C)C(=O)NC(=C(C)C)C(=O)N2)N2CN=C(C[C@@H](C(=O)O)NC1=O)C2
MOL003178,O=C(O)c1cc(O)ccc1O
MOL001145,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@H]([C@](C)(O)CCC=C(C)C)[C@@H](O)C[C@]23C)C1(C)C
MOL009575,CCN1C[C@]2(COC)CC[C@H](OC)[C@]34[C@@H]2[C@H](O)[C@@]2(OCO[C@]25C[C@H](OC)[C@@H]2C[C@H]3[C@H]5[C@H]2OC)[C@@H]14
MOL012293,COc1cc(NC=O)cc(OC)c1OC
MOL010754,CCC(C)=C(C)C
MOL012769,C/C1=C/CC/C(C)=C/C[C@@H](C)C(=O)CC1
MOL011846,CC(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
MOL003482,CCC/C=C/C=C/C(C)=O
MOL004347,COc1cc2c(cc1O)C[C@@H]1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C
MOL003528,Cc1cc2ccccc2o1
MOL001515,O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)[O-])C[C@@H](C(=O)O)N1
MOL009125,CCCCCC[C@@H]1C[C@H]1CCCCCCCCCC(=O)OC
MOL010304,CC(C)(O)C(=O)OCCO
MOL012339,CC(=O)OC[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@@H](CC[C@@]4(C)[C@H]3C[C@H](O)[C@H]3[C@H]([C@@](C)(O)CCC=C(C)C)CC[C@]34C)C2(C)C)[C@H](O)[C@@H](O)[C@H]1O
MOL005805,c1cc2ccc3cccc4ccc(c1)c2c34
MOL007838,OC[C@H]1O[C@H](Oc2cc(O)c3c(c2)O[C@@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@@H](O)[C@@H](O)[C@@H]1O
MOL004717,C=C(C)[C@@H]1CC[C@@]2(C)CCC=C(C)[C@@H]2C1
MOL010611,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)c(-c4c(O)cc(O)c5c4Oc4c(O)cc(O)c(Oc6cc(O)cc(O)c6)c4O5)c2O3)c1
MOL011903,CC1=CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1C[C@H](O)C1=CC(=O)O[C@@H]1O
MOL004202,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc4c(c3CN1C=C2)OCO4
MOL001000,C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O
MOL009430,COC1=C(C)C(=O)C[C@@]12C(=O)C(C)=C1CCCCN3C(=O)CC[C@]132
MOL010241,CC(C)[C@@H](C)CC[C@H](C)[C@@H]1CCC2=C3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C
MOL005940,COc1c(O)cccc1-c1oc2c(O)cc(O)cc2c(=O)c1O
MOL004652,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
MOL003197,C[C@@H]1[C@@]23CC[C@H]4[C@@](C)(CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)O)CC[C@]6(C)CC[C@]45C)[C@@H]2C[C@@H](O)[C@]1(O)OC3
MOL001450,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
MOL006395,CCOc1cc2c(cc1OCC)-c1cc3cc(O)c(OCC)c(OCC)c3c[n+]1CC2
MOL012786,O=c1c(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
MOL009060,OC[C@H]1O[C@@H](Oc2cc(O)cc3c2C[C@H](O)[C@@H](c2ccc(O)c(O)c2)O3)[C@@H](O)[C@@H](O)[C@@H]1O
MOL011000,C=C/C(C)=C/C/C=C(/C)CCC=C(C)C
MOL005413,CC1(C)[C@H](O)CC[C@]2(C)[C@H](CC[C@H]3[C@@H](O)CC[C@H]4C(C)(C)[C@H](O)CC[C@]34C)[C@@H](O)CC[C@H]12
MOL001903,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2C1
MOL000611,C=C1CC[C@@H]2[C@H]1[C@H]1[C@H](C(C)C)CC[C@]12C
MOL008221,COc1cc(O)c2c(=O)cc(-c3cccc(O[C@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@H]4O)c3O)oc2c1OC
MOL011450,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(C)CC[C@@H](O)C(C)(C)[C@H]3[C@H](O)C[C@]12C
MOL003894,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL002786,COc1cc(C(C)=O)ccc1O
MOL005043,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
MOL007584,C/C(=C\CC[C@@H](C)c1ccc(C)cc1)CO
MOL000241,COc1cc(O)cc(O)c1C(=O)/C=C\c1ccccc1
MOL009963,CC(C)=CCC[C@@](O)([C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@]3(C=O)CC[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL013197,O=C(OC[C@@]1(O)C=C[C@@H](OC(=O)c2ccccc2)[C@H](O)[C@H]1O)c1ccccc1
MOL008671,COc1nccnc1CC(C)C
MOL001283,C=C[C@@](C)(O)CC/C=C(\C)CCC=C(C)C
