IMPHY_ID,SMILES
IMPHY000209,CCC/C=C/C=C/C(=O)O[C@@H]1C[C@H]2[C@H](C2(C)C)/C=C(C(=O)[C@@]2([C@@H](/C=C1/C)[C@@H](O)[C@@H](C2)C)OC(=O)C)/C
IMPHY000210,Oc1ccc2c(c1)oc(c2)c1cc(O)c(c(c1)O)[C@H]1Oc2cc(cc(c2[C@H]2[C@@H]1C(C)(C)CC(=C2)C)O)c1cc2c(o1)cc(cc2)O
IMPHY000211,O=c1ccc2c(o1)c(c(cc2)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)c1c(O)ccc2c1oc(=O)cc2
IMPHY000212,OC[C@H]1C[C@H]2[C@@](C3=C1[C@@H]1CC(C)(C)CC[C@@]1(CC3)C(=O)O)(C)CC[C@@H]1[C@]2(C)C[C@H](O)[C@@H]([C@@]1(C)C(=O)O)O
IMPHY000213,CO[C@@H]1[C@@H](O)C(O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3C(=O)C[C@]3([C@H]4C(=O)C[C@]3(O)C(=O)C)C)C2)C)O[C@@H]([C@@H]1O)C
IMPHY000214,OC[C@H]1O[C@@](O)(C[C@@]2(CO)[C@@H](O)[C@H](O)C[C@]3([C@H]2CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3[C@H](O)C(CC2)(C)C)C(=O)O)C)C)[C@@H](C(C1(O)O)(O)O)O
IMPHY000215,O=Cc1cc2c(c3c1OC(C)(CCC=C(C)C)C=C3)[nH]c1c2cccc1
IMPHY000216,CC(c1ccc2c(c1)ccc1c2cccc1C)C
IMPHY000217,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC(=O)[C@]34CC[C@@]5(C(=CC[C@H]6[C@@]5(C)CC[C@@H]5[C@]6(C)CC[C@@H]([C@]5(C)C(=O)O)O[C@@H]5O[C@H](CO)[C@H]([C@@H]([C@H]5O)O)O)[C@@H]4CC(CC3)(C)C)C)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000218,Cc1ccc2c(c1)c1ccc3c(c1[nH]2)[C@H]1[C@H]2[C@](O3)(C)CC[C@H]2C1(C)C
IMPHY000219,O=C1C[C@H]2C(C)(C)CCC[C@@]2([C@@H]2[C@]1(C)[C@]1(C)CC[C@@]3([C@H](C1=CC2)CC(CC3)(C)C)C)C
IMPHY000220,Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1
IMPHY000221,CC(=CCC(=O)C([C@@H]1CC[C@]2([C@@]1(C)CCC1=C2CC[C@@H]2[C@]1(C)CCC(=O)C2(C)C)C)C)C
IMPHY000222,OC[C@]12CC(O)[C@@]3(C(=CC[C@H]4[C@@]3(C)CC[C@@H]3[C@]4(C)CC[C@@H](C3(C)C)O)[C@@H]2CC(C[C@@H]1O)(C)C)C
IMPHY000223,O=C1C(=O)C(=C(c2c1cccc2)O)C
IMPHY000224,OC[C@H]1O[C@@H](Oc2cc3C[C@@H](N(c3cc2O)/C=C/C2=CC(=N[C@@H](C2)C(=O)O)C(=O)O)C(=O)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](C(=O)O)[C@H]([C@@H]([C@H]1O)O)O
IMPHY000225,CCC(C(=O)c1c(O)c(Cc2c(O)c(C)c(c(c2O)C(=O)C)OC)c(c(c1O)Cc1c(O)c(C)c(c(c1O)C(=O)C)OC)O)C
IMPHY000226,O[C@H]([C@H]1OC(=O)C(=C1O)O)COc1c(O)cc(c2c1O[C@@H]([C@@H](C2)OC(=O)c1cc(O)c(c(c1)O)O)c1cc(O)c(c(c1)O)O)O
IMPHY000227,O[C@@H]1C[C@@H]2[C@@]3(C)CC[C@@H](C([C@@H]3CC[C@]2([C@]2([C@H]1[C@@]1(C)CCC(=C)[C@@H]1[C@H](C2)O)C)C)(C)C)O
IMPHY000228,COC1(OC)CC[C@]2(C(C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](C1CCC(CN1)C)C)C)C
IMPHY000229,OC[C@H]1O[C@@H](O[C@@H]2C[C@@H]3CC[C@@H]4[C@@H]([C@]3(C[C@H]2O)C)CC[C@]2([C@H]4C[C@H]3[C@@H]2[C@@H]([C@]2(O3)CC[C@@H](CO2)C)C)C)[C@@H]([C@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O)O
IMPHY000230,O[C@H]1C[C@]2(C)CN3[C@H]4[C@@]5(C1)[C@@H]2[C@@H]3C[C@]12[C@H]5[C@H](O)[C@H](C([C@H]41)O)C(=C)C2
IMPHY000231,O=C1C[C@]2(C)CN3[C@H]4[C@@]5(C1)[C@@H]2[C@@H]3C[C@]12[C@H]5[C@H](O)[C@H](C([C@H]41)O)C(=C)C2
IMPHY000232,COC[C@]12CC[C@@H]([C@@]34[C@@H]2[C@@H](OC)[C@@H]([C@H]3N(C1)C)[C@@]1([C@@H]2[C@H]4C[C@@]([C@@H]2OC(=O)c2ccccc2)([C@H](C1)OC)O)OC(=O)C)OC
IMPHY000233,COC(=O)n1c2ccccc2c2c1[C@@H]1C[C@@H]3C[C@@H](O)O[C@H]([C@H]3CN1CC2)C
IMPHY000234,OC[C@]12CC[C@@]3([C@]([C@H]2CC[C@]2([C@H]1CCC(=O)[C@@H]2C)C)(C)CC[C@@]1([C@H]3CC(C)(C)CC1)O)C
IMPHY000235,OC[C@H]1O[C@@H]([C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4CC4[C@@H]3[C@H](C)[C@@](O4)(O)CC[C@@H](CO[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)C)C)C2)C)[C@@H]([C@H]([C@@H]1OS(=O)(=O)[O-])O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O.[Na+]
IMPHY000236,O=CC1=CC([C@H]2[C@@]1(C)[C@H]1CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@]1([C@@H]3[C@@H](CC1)C(=C)C)C(=O)O)(C)C
IMPHY000237,C=CC1C(OC=C2C1CC(OC)OC2=O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY000238,OC[C@H]1O[C@@H](OC2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)CC2)C(=O)O)C)C)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
IMPHY000239,COc1cc(O)c2c(c1)oc(cc2=O)C
IMPHY000240,OCC(C(=O)c1ccc(c(c1)OC)O)c1cc(cc(c1O)OC)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1cc(OC)c2c(c1)C(CO)C(O2)c1ccc(c(c1)OC)O
IMPHY000241,O=C[C@]1(C)[C@H](OC(=O)C)C[C@@H]([C@]2([C@H]1[C@@H](O)[C@@H](O)[C@@]1([C@@H]2C[C@@H]([C@@]2(C1=CC[C@H]2c1ccoc1)C)OC(=O)C)C)C)O
IMPHY000242,COc1cc(OC)c2c(c1/C=C/C(=O)C)oc(=O)cc2
IMPHY000243,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(c(c3=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@@H]([C@H]([C@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000244,CO[C@H]([C@@](C(OC(=O)C)(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)OC(=O)/C(=CC)/C)O)C
IMPHY000245,OC[C@H]1O[C@@H](O[C@H]2C[C@@]3(O)C(=O)O[C@@H](C[C@]3([C@H]3C2=C(CCC3)C(=O)OC)C)c2cocc2)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000246,COC(=O)/C/1=C/CC[C@@]2(C)O[C@@H]2[C@@H]2[C@@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C(=C)C)C(=C)C(=O)O2
IMPHY000247,OCCCCCC[C@H]([C@@H](CCCCCCCC(=O)O[C@H]1C=C(C(=O)O)[C@@H]2C[C@@]31[C@@H](C=O)CC[C@H]3C2(C)C)O)O
IMPHY000248,Cc1cc2c(c3c1OC1(C)CCC(C3C1)C(O)(C)C)[nH]c1c2cccc1
IMPHY000249,CCCc1cc(=O)oc2c1c1OC(Cc1c(c2C(=O)CC(C)C)O)C(O)(C)C
IMPHY000250,COC(=O)C(=C)c1[nH]c2c(c1CCN1CCC=C(C1)CC)cccc2
IMPHY000251,O=CNC(C(=O)NC(C(=O)N1CCC2C1C(=O)NC(Cc1ccccc1)C(=O)N/C=Cc1cc(O2)ccc1OC)C(C)C)C(C)C
IMPHY000252,OC[C@H]1O[C@@H](OC(=O)CCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)OC)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
IMPHY000253,COc1c(OC)ccc2c1CN1CCc3c(C1=C2)cc1c(c3)OCO1
IMPHY000254,CC(=C)C(CC[C@](C1CC=C(C(=O)C1)C)(O)C)O
IMPHY000255,CCCCCC(C1CCC(O1)C1CCC(O1)C1CCC(O1)C(CCCCCCCCCCC(CC1=CC(OC1=O)C)O)O)O
IMPHY000256,O[C@H]1CC2=C(C)C3=C(C=C[C@]42C(=C1)C(=O)OC4)C(=O)O[C@H]3c1cocc1
IMPHY000257,O=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=O)C)C)/C)/C
IMPHY000258,COc1c(oc2c(c1=O)c(O)c(c(c2CC=C(C)C)O)CC=C(C)C)c1ccc(c(c1)O)O
IMPHY000259,OC/C=C(/CC[C@@H]1C(=C)CC[C@H]2[C@@]1(C)CC[C@H](C2(C)C)O)CO
IMPHY000260,COCc1c([nH]c2c1cccc2)C(=C)C1CCN(C/C/1=C/C)C(=O)OC
IMPHY000261,OC[C@]12[C@H](O)C[C@@]3(C(=CC[C@H]4[C@@]3(C)CC[C@@H]3[C@]4(C)CC[C@@H](C3(C)C)O)[C@@H]2CC([C@H]([C@@H]1OC(=O)c1ccccc1)OC(=O)c1ccccc1)(C)C)C
IMPHY000262,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)OC)O)[C@@H]([C@H]([C@H]1O)O)O[C@@H]1O[C@H]([C@@H]([C@H]1O)O)CO
IMPHY000263,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC(=O)[C@]3(C)CC[C@]4([C@@H](C3)C3=CC[C@H]5[C@@]([C@@]3(CC4)C)(C)CC[C@@H]3[C@]5(C)CC[C@@H]([C@]3(C)CO)O[C@@H]3O[C@H](C(=O)O)[C@H]([C@@H]([C@H]3O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)O)O)C)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000264,O=CC[C@H](/C(=CC)/C=O)CC(=O)OC[C@@H]([C@@H]1C[C@H]([C@@H]([C@H]1COC(=O)C[C@@H](/C(=CC)/C=O)CC=O)C)OC(=O)C[C@H](/C(=CC)/C=O)CC=O)CO
IMPHY000265,COc1cc2CCN3[C@@H](c2cc1O)Cc1c(C3)cccc1
IMPHY000266,CCCCCCCCCC[C@@H]([C@H]1CC[C@@H](O1)[C@H]1CC[C@@H](O1)[C@@H](CCCCCCCCCC[C@@H]1C(=O)O[C@H]([C@@H]1O)C)O)O
IMPHY000267,C[C@@H]1CC[C@@]2(OC1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC=C3[C@]([C@H]1CC2)(C)CC[C@@H](C3)OC(=O)C)C
IMPHY000268,CC(=O)O[C@H]1C(=O)[C@H]2[C@@]([C@@H]3[C@@]1(C)[C@H](CC3=O)c1ccoc1)(C)[C@H](O)C[C@@H]1[C@]32COC([C@]1([C@@H](C[C@@H]3O)OC(=O)C)C)O
IMPHY000269,O[C@H]1CC[C@]2([C@@H](C1)CC[C@@]13[C@@H]2CC[C@](C3=O)(C)[C@H](CC1)C1=CC(=O)OC1)C
IMPHY000270,O=C1CNC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@H]3N(C(=O)CN1)CCC3)C)CCC2)Cc1c[nH]c2c1cccc2
IMPHY000271,O=CC[C@H]1[C@@H](C=C)[C@@H](OC=C1C(=O)O[C@H]1C[C@H]2[C@@H]([C@H]1C)[C@H](O)OC=C2C(=O)OC)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY000272,OC/C=C1/[C@@H](OC=C([C@H]1CC(=O)OCCc1ccc(c(c1)O)O)C(=O)OCCc1ccc(c(c1)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY000273,OC(C(C(=O)CCc1ccccc1)Cc1ccccc1)CCc1ccccc1
IMPHY000274,O=C1C[C@@H]2CCC[C@H](C1)N2C
IMPHY000275,O[C@H](C(=O)O)CCN[C@@H]([C@H](CN1CC[C@H]1C(=O)O)O)C(=O)O
IMPHY000276,CCCCCCCCCCCC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CCCCCCCCCCCCC1=C[C@@H](OC1=O)C
IMPHY000277,COc1cc(C)c(cc1C(C)C)O
IMPHY000278,COc1cc2oc(=O)ccc2cc1C
IMPHY000279,O=C1CC[C@@](C1(C)C)(C)c1ccc(cc1)C
IMPHY000280,COC[C@]12CC[C@@H]([C@@]34[C@@H]2[C@@H](OC)[C@@H]([C@H]3N(C1)CC)[C@@]1([C@@H]2[C@H]4C[C@@]([C@@H]2OC(=O)c2ccc(cc2)OC)([C@H](C1)OC)O)OC(=O)C)OC
IMPHY000281,CC1=C(C)C(=O)O[C@H](C1)[C@@]([C@@]1(O)CC[C@@]2([C@]1(C)CC[C@H]1[C@H]2C[C@@H]([C@]2([C@]1(C)C(=O)C=CC2)O)Cl)O)(O)C
IMPHY000282,CCCCCCCCCCC(C1CCC(O1)C1CCC(O1)C(CCCCCCCCC1CC(C(=O)O1)CC(=O)C)O)O
IMPHY000283,COc1c(O)c(OC)cc2c1c1ccc(cc1cc2)O
IMPHY000284,CCCc1cc2OC(C)(CCC=C(C)C)C=Cc2c(c1C(=O)O)O
IMPHY000285,CC1=CC(=O)O[C@H]1CO
IMPHY000286,OC[C@H]1C[C@@]23C[C@H]1CC[C@H]3[C@]1([C@H](CC2)[C@](C)(O)CCC1)C
IMPHY000287,OC/C=C(/CC/C=C(/COC1CCCCO1)C)C
IMPHY000288,NC(=O)CC[C@@H](C(=O)O)NC(=O)[C@@H]1CCC(=O)N1
IMPHY000289,CC(CNC(=O)/C=C/C=C/CC/C=C/c1ccc2c(c1)OCO2)C
IMPHY000290,O=c1ccc(co1)[C@H]1CC[C@]2([C@]1(C)CCC1C2CC=C2[C@]1(C)CCC=C2)O
IMPHY000291,NCCCNCCCCN
IMPHY000292,OC[C@H]1O[C@@H](O[C@H]2C[C@H](O)[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4CC[C@@H]3[C@]([C@H]3CC(=C(C(=O)O3)CO)C)(O)C)C)C2)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000293,CC1=C(CCC(C1)(C)C)C(=O)O
IMPHY000294,CCC(CC(=O)O[C@@H]1OC=C(C2=C[C@@H]([C@]3([C@@H]12)OC3)OC(=O)C)COC(=O)C(C(C)C)OC(=O)C)C
IMPHY000295,COc1ccc(c(c1)O)C(=O)C
IMPHY000296,Oc1ccc2c(c1)oc(=O)c(c2)Oc1ccc2c(c1)oc(=O)cc2
IMPHY000297,COc1cc2CCn3c(-c2cc1OC)cc1c(c3=O)c(OC)c(cc1)OC
IMPHY000298,CC(=O)CC1N2CCCC2=Nc2c1cccc2
IMPHY000299,CC(CC(=O)N)C
IMPHY000300,CC(CC(=O)O)N
IMPHY000301,CC1=CC[C@@H]2[C@H]1[C@H]1OC(=O)C(=C)[C@@H]1CCC2=C
IMPHY000302,C[C@]1(O)CCC[C@@]2([C@@H]1[C@H]1[C@H](C1(C)C)CC2)C
IMPHY000303,CCC[C@H](C[C@@H]1CCC[C@@H](N1)C[C@H](CCC)O)O
IMPHY000304,C/C=C/1[C@H](O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)C[C@@H](O)[C@@H](C2)N(C)C
IMPHY000305,C[C@H]1C[C@H](O)[C@]23[C@@H](C1)CC(=O)[C@@H]3[C@@H]1[C@H](C2)CN(CC1)C
IMPHY000306,CC[C@H]1C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@H](C2)NC
IMPHY000307,O[C@H]1C[C@@H]2[C@@]3(C)CC[C@@H](C([C@@H]3CC[C@]2([C@]2([C@@]31OC(=O)[C@]1([C@H]3CC(C)(C)CC1)CC2)C)C)(C)C)O
IMPHY000308,CCCCCCCCCCCCCCCC
IMPHY000309,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
IMPHY000310,OC(=O)CCCCCCCCCCC1CCC=C1
IMPHY000311,OCC1C(C1(C)C)C=C(C)C
IMPHY000312,C[C@@H]1COC(=O)C2=C(CC[C@H]12)C
IMPHY000313,COc1ccc(cc1)c1oc2c(OC)c(OC)c(c(c2c(=O)c1OC)O)OC
IMPHY000314,OC(=O)C1CC=C(C1(C)C)C
IMPHY000315,COC1OC(=O)C=C1c1ccccc1
IMPHY000316,COc1c(ccc2c1cco2)C(=O)/C=C/c1ccc(cc1)C
IMPHY000317,C[C@@H]1CC[C@@]2(OC1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC(=O)[C@@H]3[C@]([C@H]1CC2)(C)CC[C@@H](C3)O)C
IMPHY000318,COc1c(O)cc(cc1CC=C(C)C)CCc1cc(O)cc(c1)O
IMPHY000319,CC([C@H]1CC[C@]2([C@@H]1[C@]1(C)CC[C@@]3([C@@H]([C@]1(CC2)C)CC[C@]1([C@H]3CCC(=O)[C@@H]1C)C)C)C)C
IMPHY000320,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H](/C/2=CCOC(=O)C)CC(=O)OCCc2ccc(cc2)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000321,OC[C@H]1O[C@@H](OC(=O)[C@@]23CCC([C@H]([C@H]3C3=CC(=O)[C@H]4[C@@]([C@@]3(CC2)C)(C)CC[C@@H]2[C@]4(C)C[C@H]([C@@H](C2(C)C)O)O)O)(C)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000322,CN1CCc2c([C@@]31Cc1c([C@H]3O)c3OCOc3cc1)cc1c(c2)OCO1
IMPHY000323,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@H]3[C@H]2[C@H]2O[C@H]2[C@H]3O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000324,O=C1CC[C@]23[C@H](C1)CC[C@@H]1[C@@]3(C2)CC[C@]2([C@@]1(C)CC[C@@H]2[C@@H](CC[C@@H](C(=C)C)C)C)C
IMPHY000325,CO[C@@H]([C@@](C(=O)OCC1=CC[N+]2([C@H]1CCC2)[O-])(C(C)C)O)C
IMPHY000326,O[C@@H]1C=C2C[C@H](CC[C@@]2([C@@H]2[C@@H]1[C@@H]1CC[C@H]3[C@]1(CC2)CN([C@H]3C)C)C)N(C)C
IMPHY000327,CC[C@@H]1CN2CC[C@@]34[C@@H]2C[C@@H]1C(=C3Nc1c4cccc1)C(=O)OC
IMPHY000328,CN[C@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]23[C@H]1CC[C@@H]3[C@@H](N(C2)C)C)C
IMPHY000329,CC(=O)O[C@H]1C[C@]2(C)[C@@H]([C@@]3([C@@H]1C(C)(C)[C@H](CC3)O)C)CC=C1[C@@]2(C)CC[C@@]2([C@H]1CC(CC2)(C)C)C(=O)O
IMPHY000330,COc1ccc2c(c1)N1C(=O)C[C@H]3[C@H]4[C@H]1[C@@]12CCN2[C@@]1(O)C[C@H]4C(=CCO3)C2
IMPHY000331,C[C@@H]1CC[C@@]2(NC1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H]([C@H]1O)[C@@H]1CC[C@@H]3[C@]([C@H]1CC2)(C)CC[C@@H](C3)O)C
IMPHY000332,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]3([C@@H]4CC=C4[C@@]3(C)C[C@@H]([C@@]3([C@H]4CC(C)(C)[C@H](C3)OC(=O)/C(=C/CC[C@](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)(C=C)C)/C)C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@@H]([C@H]([C@H]4O)O)O)[C@H]([C@@H]([C@H]3O[C@@H]3OC[C@H]([C@@H]([C@H]3O)O)O)O)O)O)C)C)[C@@H]([C@H]([C@@H]2O)O)O[C@@H]2OC[C@@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000333,OCc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1
IMPHY000334,COC(=O)C[C@@H]1[C@@](C)(COC(=O)C)OC(=O)C[C@H]2[C@]1(C)[C@@H]1[C@@H](O2)C(OC(=O)CC(C)C)[C@@]2([C@](C1=C)(O)[C@@H](OC(=O)C)C[C@H]2c1ccoc1)C
IMPHY000335,OC[C@H]1[C@@H]2Cc3c([C@H]4N2CC([C@@H]1C4)C=C)[nH]c1c3cc(O)cc1
IMPHY000336,COc1cc2c(cc1Oc1cc(OC)c(cc1C[C@@H]1N(C)CCc3c1cc(OC)c(c3)OC)OC)cc1c3c2c(OC)c(OC)cc3CCN1C
IMPHY000337,CCC(C(=O)Nc1ccccc1C(=O)OC[C@]12CC[C@@H]([C@@]34[C@@H]2[C@H](OC)[C@]([C@H]3N(C1)CC)(O)[C@@]1([C@@H]2[C@H]4C[C@@H]([C@@H]2OC(=O)C)[C@H](C1)OC)O)OC)C
IMPHY000338,C=C[C@]1(C)C[C@@H](OC(=O)C)[C@@H]2[C@@H]([C@H]1C(=C)C)OC(=O)C2=C
IMPHY000339,OC[C@]12CC[C@@]3(C(=C2CC([C@H]([C@@H]1O)O)(C)C)C=C[C@H]1[C@@]3(C)CC[C@@H]2[C@]1(C)CC[C@@H](C2(C)C)O)C
IMPHY000340,COc1ccc2c(c1)NC1=C(C[C@]3([C@H]4[C@@]21CCN4CCC3)[C@H](OC(=O)c1cc(OC)c2c(c1)OCO2)C)C(=O)OC
IMPHY000341,Oc1ccc(cc1)C1Oc2c(C(C1)c1c(O)cc(c3c1OC(CC3)c1ccc(cc1)O)O)c(O)cc(c2C1CC(Oc2c1c(O)cc(c2C1CC(Oc2c1c(O)cc(c2)O)c1ccc(cc1)O)O)c1ccc(cc1)O)O
IMPHY000342,COc1c(OC)ccc2c1c(=O)n1c(-c3cc4OCOc4cc3CC1)c2
IMPHY000343,COc1cc2c(cc1CC1[C@@H]3CC4N([C@H]([C@@H]3COC1(C)O)Cc1c4n(C)c3c1cccc3)C)c1c(n2C)C2C[C@@H]3[C@H]([C@H](C1)N2C)COC=C3C(=O)C
IMPHY000344,OO[C@@]1(C)CCC[C@@]2([C@@H]1CC[C@]13[C@H]2CC[C@H](C1)[C@](C3)(O)COC(=O)C)C
IMPHY000345,OC[C@]1(O)C[C@@]23C[C@H]1CC[C@H]3[C@]1([C@H](CC2)[C@@](C)(OO)CCC1)C
IMPHY000346,O=C1C=C(C)[C@H]2[C@@]([C@@H]1O)(C)[C@H]1[C@@H](O)[C@@H]3OC(=O)[C@@H]4[C@@]1(C(=O)C2)CO[C@]34C
IMPHY000347,O=C1C=Cc2c3c1cccc3ccc2
IMPHY000348,C=CCc1cc(OC)c(cc1OC)O
IMPHY000349,COc1cc2OC(C)(C)C=Cc2c(c1C(=O)/C=C/c1ccccc1)O
IMPHY000350,C/C=C/1CN2CCC34C(C1CCC23N(C)c1c4cc2c(c1)c1c(o2)cc2c(c1)C13CCN4C(C1N2C)CC(C3C(=O)OC)C1(C4)OC1C)C(=O)OC
IMPHY000351,CO[C@H]1C[C@@H](Oc2c1c1O[C@]34[C@@](c1c(c2OC)O)(OC)C(=C(C(=O)C4=CC[C@@H](O3)c1ccccc1)OC)OC)c1ccccc1
IMPHY000352,OC[C@H]1O[C@@H](OC/C(=CC#N)/C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000353,O[C@H]1CC[C@]2([C@H](C1)C(=O)C[C@@H]1[C@@H]2C[C@@H]2[C@H]1CCC1=C2CN2C[C@@H](C)CCC2C1C)C
IMPHY000354,COc1ccc2c(c1)[C@@]13CCN4[C@@]3(O)C[C@@H]3[C@@H]5[C@@H]1N2C(=O)C[C@@H]5OCC=C3C4
IMPHY000355,CC1=C[C@@H]2C[C@]3([C@@H](CC1)O3)CC[C@H]2C(C)C
IMPHY000356,OC[C@H]1O[C@@H](O[C@@](CC/C=C(/C(=O)O[C@H]2C[C@]3(C(=O)O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@@H]([C@H]([C@H]5O)O)O)[C@H]([C@@H]([C@H]4O[C@@H]4OC[C@H]([C@@H]([C@H]4O)O)O)O)O)[C@@H](O)C[C@@]4(C(=CC[C@H]5[C@@]4(C)CC[C@@H]4[C@]5(C)CC[C@@H](C4(C)C)O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@H]([C@@H]([C@H]5O)O)O)[C@H]([C@@H]([C@H]4O[C@@H]4OC[C@@H]([C@@H]([C@H]4O)O)O)O)O)[C@@H]3CC2(C)C)C)C)(C=C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O
IMPHY000357,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C[C@@H]1N(C2)CC[C@]21C(=O)Nc1c2cc(O)cc1)C
IMPHY000358,OC/C=C/1CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H]1[C@H](O)C(=CN([C@H]31)c1c4cccc1)c1cc2-c3[nH]c4c(c3CC[n+]2cc1CC)cccc4
IMPHY000359,COc1cc2CCN3[C@H](c2cc1O)C(C)c1c(C3)c2OCOc2cc1
IMPHY000360,COc1c2ccoc2c(c2c1ccc(=O)o2)OC[C@H](C(O)(C)C)O
IMPHY000361,NCCCNCCCCNCCCN
IMPHY000362,OC(=O)/C=C/c1ccc(c2c1[C@@H](C(=O)O[C@@H]1CC(=C[C@H]([C@H]1O)O)C(=O)O)[C@H](O2)c1ccc(c(c1)O)O)O
IMPHY000363,OC(=O)CC1(O)C(=O)Nc2c1cccc2
IMPHY000364,OC[C@H]1O[C@@H](Oc2cc3occ(c(=O)c3cc2OC)c2ccc(cc2)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY000365,COC[C@]12CC[C@@H]([C@@]34[C@@H]2C[C@]([C@H]3N(C1)CC)(O)[C@@]1([C@@H]2[C@H]4C[C@@H]([C@@H]2O)[C@H](C1)OC)O)O
